,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
704,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,6,0,2,0,0,0,0,0,1,6,0,0,0,0,6,106293784.88118687,0.0,22942197.9195889,0.027179418364287965,20299287.62732069,0.0,12586457.998778107,0.0,40273672.383724004,0.0,625800000.0,0.0
705,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,3,0,1,1,0,3,0,0,0,0,3,3,0,3,42291505.65437629,0.0,87036231.74495436,0.0039007407834376726,24198032.45136138,0.0,10535279.220447976,0.00044983427466492864,63921995.57957761,0.0,1337900000.0,384.71738770971854
706,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,156608120.56145063,0.07783885184625255,54230584.93396576,0.018767898637666362,28481747.425331395,0.062137850294054255,11923487.957863802,0.007412293953354805,89642979.91698554,0.09971460604175149,61400000.0,0.0
707,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,3,0.0,0.0,104774409.06640181,0.044851469280725774,86177523.53634462,0.11811467694138991,2165566.663968539,0.00143969915492756,30351526.042379983,0.0,681400000.0,0.0
708,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,0,3,0,3,0,3,0,6,0,0,0,0,6,2,96223098.04916811,0.0,55334200.61148401,0.00870486189953334,58926842.49039639,0.0,15633222.410582136,0.00990726171172028,112165902.35325359,0.04246190132630534,92100000.0,0.0
709,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,7,0,0,0,6,7,3,0,0,162299943.07763958,0.1072044784217587,57341234.14948933,0.06556342507212348,34221561.73832255,0.0,30033571.88243507,0.0,30351526.042379983,0.0,256100000.00000003,0.0
710,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,6,0,6,3,0,0,0,104813875.57464504,0.05360223921087935,93343226.99063852,0.018496825122349164,45565663.26046892,0.03136837692020422,24747196.74152458,0.0010863547280811723,90523677.01100744,0.10068865730161568,30700000.0,0.0
711,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,2,0,4,0,0,1,7,0,1,0,139316911.7302569,0.024236612635373203,65877537.284696,0.027445626530709935,26403379.542306438,0.0,23934029.359571546,0.0016597941122513348,63614864.5054944,0.042940000500901895,30700000.0,0.0
712,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,7,3,2,0,1,1,0,0,0,0,0,0,0,4,7,173777259.11736694,0.0,86040147.1026859,0.00949173345521481,0.0,0.0,5823862.926197786,0.003591868596308964,83927878.88098589,0.0,893000000.0,0.0
713,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,1,0,0,110370317.88172299,0.05360223921087935,47534773.07726183,0.0547016886523375,42847014.47547524,0.0033543845772115105,0.0,0.0,25037214.086173728,0.0,377300000.0,0.0
714,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,3,4,3,0,0,0,1,6,0,0,0,0,3,0,0,1,96223098.04916811,0.0,60602701.40330648,0.003101805303861365,31398797.71871161,0.0,12456796.669646854,0.0003030191123596859,53440381.819449514,0.0037759227554355805,554000000.0,4024.2633302827453
715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,5,0,3,7,1,2,7,0,3,0,68139002.95605196,0.0,129688488.72986558,0.0,113994996.47856589,0.11469475411321915,29677601.071832888,0.0,50818369.6979232,0.02327466429748875,0.0,0.0
716,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,3,0,0,0,3,1,6,0,0,0,0,0,3,167336245.4949138,0.1072044784217587,22189473.62963283,0.025465639515322786,82565692.51492499,0.0,0.0,0.0,30351526.042379983,0.0,664100000.0,0.0
717,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,1,3,0,1,1,32694901.094161935,0.0,22649888.68556567,0.026513897948233,41323192.216416046,0.027075054279989776,16724367.725047711,0.0009943658315848382,63298271.829625115,0.013691197921473199,912600000.0,0.0
718,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,6,0,7,0,3,0,0,1,0,0,0,60717312.84309486,0.0,82015481.84751818,0.018519526025606695,64835987.44502628,0.0,10848933.689000562,0.0030923237442114513,28046520.489078064,0.031068213949335993,290400000.0,0.0
719,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,2,0,3,0,3,0,1,1,9,5,3,0,0,0,99777573.15737084,0.008040335881631906,100759376.17493644,0.0,41625352.99854264,0.00010919654447590515,46652075.76659593,0.0,35116102.21797821,0.005934115717328669,182600000.0,3026.2638571354264
720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,7,0,0,0,4,0,4,0,1,110370317.88172299,0.05360223921087935,84381875.71549009,0.05336496217183148,34221561.73832255,0.0,9695195.36216505,0.0,62015940.60605301,0.0,0.0,0.0
721,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,5,0,1,1,0,3,0,0,0,3,37255203.23710208,0.0,98139408.55703622,0.044851469280725774,83409085.32694319,0.09205574167125999,8453407.696608048,0.0,30351526.042379983,0.0,596800000.0,0.0
722,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,6,0,1,7,0,0,0,104813875.57464504,0.05360223921087935,73315450.27094865,0.0,45907317.61440572,0.032130138076472976,25207616.59902835,0.0026704702383044867,94885141.91689149,0.10586675483225887,30700000.0,0.0
723,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,76431543.68310125,0.0,63215447.30523224,0.018297084353806625,14508519.89569411,0.032130138076472976,10865302.829718444,0.0065347344438259816,81960644.81092641,0.09087350700685227,248500000.0,0.0
724,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,7,1,0,0,1,0,0,0,47847947.961454235,0.0,23059121.6131982,0.009880425551055576,86235112.72888009,0.0,12049289.158018135,0.0011950517608209608,65074491.5874086,0.025884093513213205,248500000.0,3436.110954800799
725,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,0,3,0,0,1,0,0,1,32694901.094161935,0.0,98964756.22935268,0.019798395243015098,54082305.45306664,0.0,18468039.01734647,0.007753831089665937,115135123.98738837,0.10040626825883799,84600000.0,0.0
726,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,4,1,2,0,0,0,0,2,3,1,0,1,104010279.39046863,0.024236612635373203,147756738.11197522,0.0,43525559.687082335,0.09639041422941894,23782462.402149178,0.004770498326395288,86674049.72805078,0.04016998449129967,30700000.0,0.0
727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,1,5,0,0,0,71223146.50296113,0.0,87442461.32997963,0.045909099892564274,110178631.37249386,0.2392330842716846,17767801.395336673,0.0,0.0,0.0,84600000.0,0.0
728,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,3,0,0,3,0,1,0,66507014.9338145,0.0,22766812.379174955,0.009640838201275792,45324187.55237766,0.0,18205294.435838796,0.002183677525540919,91471854.71111324,0.026717769003749958,146000000.0,3612.682494869031
729,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,2,1,7,0,1,1,0,0,0,0,0,0,150374742.42916545,0.012249055737795092,165679024.97594607,0.00012573731200745333,84663273.80226935,0.011493336439263067,4249639.037285356,0.00033495792751313535,28046520.489078064,0.003728185673920319,121200000.0,7121.685041349581
730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,3,0,0,0,0,187567109.76080626,0.16080671763263804,40732580.98516901,0.002890778860335003,104407574.59273529,0.15772968116438427,17803345.000196747,0.0,12487679.078344213,0.013834605039947698,0.0,0.0
731,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,2,4,3,0,3,6,0,0,0,0,0,1,0,1,0,140166707.11971238,0.0,128266820.78664984,0.0030379153439200907,0.0,0.0,10346970.945492879,0.0008820302758388069,25037214.086173728,0.0,975900000.0,407.8646075765997
732,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,7,0,0,0,7,1,2,0,0,0,0,0,0,193263377.7113939,0.07783885184625255,22741221.315024815,0.026721841189438357,88907672.34606405,0.0,0.0,0.0,0.0,0.0,754600000.0,0.0
733,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,7,0,0,0,4,2,2,0,0,0,0,0,0,156394694.65186498,0.0,22766812.379174955,0.02678010611465497,78879234.63649702,0.0,14627830.108846122,0.009098656356420497,109817635.01654527,0.12214953151636693,61400000.0,0.0
734,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,3,0,1,0,0,7,0,1,0,0,0,0,0,0,104813875.57464504,0.05360223921087935,53578895.12935976,0.01820834829833265,59903444.52010451,0.0,0.0,0.0,0.0,0.0,875800000.0,0.0
735,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,3,0,0,2,0,4,0,1,0,0,0,0,3,0,0,0,37255203.23710208,0.0,60908536.49539945,0.0010605559179293201,20299287.62732069,0.0,12365148.71158077,0.0003030961234275425,43995511.55018566,0.0058872994704445465,741100000.0,4215.6541155543655
736,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,9,1,10,0,0,4,0,0,0,0,7,3,131589015.09783602,0.048473225270746406,281011343.17254627,0.0,55761059.930276275,0.0656109107904225,2264066.689667159,0.0015461618721057256,82593104.13074732,0.0,121200000.0,0.0
737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,0,0,0,4,0,0,0,7,0,0,78453877.84187987,0.0,61304243.56496225,0.027445626530709935,40546481.65535716,0.03127415529706706,4193210.252511115,0.0027723918614532216,44193513.54513965,0.0,286800000.0,0.0
738,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,2,0,0,3,0,1,0,2,6,6,2,0,1,0,99777573.15737084,0.008040335881631906,48645974.63617519,0.00013570123241799824,43557732.858444944,0.00010919654447590515,38957445.80785689,0.0,60153316.30415194,0.005934115717328669,182600000.0,3069.5188056600905
739,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6,0,0,0,0,0,0,5,7,0,1,3,0,1,2,60717312.84309486,0.0,47911135.22223987,0.05555857807682009,70835130.57811731,0.0033543845772115105,15063068.18035096,0.0,53557815.768892445,0.0,595100000.0,0.0
740,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,0,0,6,0,0,0,0,0,3,117999895.068093,0.0,101148543.29194185,0.028111146946764896,105661283.21157497,0.1627006162287903,5136813.981366552,0.0032151462193233116,30351526.042379983,0.0,217800000.0,0.0
741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,2,3,0,3,0,1,0,0,140976247.76214862,0.006432268705305522,57717596.29446736,0.00797043773959273,84552228.80364618,0.009463780869863056,8453407.696608048,0.0,25037214.086173728,0.0,0.0,6902.799226030493
742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,3,0,0,1,0,0,8,8,7,0,0,1,144956226.29360634,0.0,50454067.98484788,0.0031728918355155055,64627785.86348826,0.09957405301775649,61600144.99945098,0.0,119078668.14833286,0.1048532482497305,0.0,0.0
743,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,3,0,3,0,6,0,0,7,0,6,8,9,7,3,0,0,42291505.65437629,0.0,66045103.44010488,0.0,73946120.41768885,0.0,65097201.39557406,0.0,30351526.042379983,0.0,606200000.0,0.0
744,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,3,0,2,3,5,0,0,0,0,0,0,1,0,0,0,83497824.69174261,0.0,113553565.23269883,0.0,0.0,0.0,10107617.836243426,0.002270047169923573,40699365.683099896,0.04524639324171771,1584700000.0,0.0
745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,6,7,4,0,0,7,0,1,0,1,0,2,78453877.84187987,0.0,238321732.97205263,0.0,108561270.73526293,0.05868245023725624,8732617.03788133,0.0006141081412342698,53557815.768892445,0.0,0.0,2043.0936783534794
746,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,2,0,0,1,0,3,1,6,6,2,3,3,0,0,37255203.23710208,0.0,60602701.40330648,0.025848377532178043,82565692.51492499,0.0,32616604.291492917,0.0,30351526.042379983,0.0,771800000.0,0.0
747,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,3,0,2,0,0,1,3,0,0,0,0,0,4,0,3,1,37255203.23710208,0.0,95965682.15308374,0.001139008014625777,0.0,0.0,11749716.835702088,0.00014639743650323307,58044072.09764524,0.0,1500100000.0,729.6845789630515
748,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,2,7,7,2,0,0,0,0,7,6,3,7,1,0,0,0,213977821.79557136,0.0,22240655.757933136,0.003837325404863411,73946120.41768885,0.0,33072527.325875208,0.0,0.0,0.0,1280000000.0,1190.122603434732
749,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,6,2,7,0,7,7,76431543.68310125,0.0,22357579.451542422,0.009305415911584094,0.0,0.0,40216072.72795172,0.0,114128717.8646923,0.0055922785108804786,297900000.0,1246.5196319678955
750,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,4,0,0,0,0,0,1,5,0,0,0,0,0,3,82177854.37813279,0.0,22942197.9195889,0.009784590611143666,50081750.628976494,0.0,0.0,0.0,30351526.042379983,0.0,1355800000.0,732.8026763007767
751,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,1,0,66507014.9338145,0.0,89331531.58020186,0.05422185159631407,82833554.78790788,0.17981057793719307,6320800.309666242,0.0,25037214.086173728,0.0,947800000.0,0.0
752,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,7,0,3,0,1,0,187567109.76080626,0.0578904183477497,38245121.951764055,0.0,20299287.62732069,0.0,24956580.074387155,0.0,42509307.86815948,0.006979248094602134,61400000.0,2194.137904474126
753,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,7,0,0,0,0,3,0,1,0,0,99777573.15737084,0.05360223921087935,140837924.84076554,0.030939227531468598,91362317.93334319,0.1994911072532548,8453407.696608048,0.0,25037214.086173728,0.0,256100000.00000003,0.0
754,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,3,0,0,0,0,0,0,8,2,4,0,7,3,166532649.31073737,0.07783885184625255,22741221.315024815,0.026721841189438357,0.0,0.0,39269027.598442405,0.0,82593104.13074732,0.0,498500000.0,0.0
755,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,6,0,1,0,1,0,187567109.76080626,0.024121007644895717,2409825.2192252586,0.0004071036972539947,41292219.28177295,0.0,20319063.206658736,0.0,25037214.086173728,0.0,182600000.0,2683.811640116558
756,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,7,140976247.76214862,0.05360223921087935,15151819.40002359,0.017599106408737467,2454939.1528164246,0.005298873275229906,11981390.230023582,0.007438277911024507,100995387.19882393,0.03378190354773859,92100000.0,0.0
757,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,3,0,0,4,1,2,0,0,0,0,6,5,7,0,4,4,47847947.961454235,0.0,90037667.85460794,0.001049907591272441,4677958.669851113,0.0012140364979450063,46766364.42826242,0.0,71555540.28476302,0.0,1251600000.0,754.5419586356943
758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2,0,0,0,0,0,1,0,0,0,0,0,0,213977821.79557136,0.0,58093958.43944539,0.06727720392108866,93308064.50134437,0.15772968116438427,0.0,0.0,0.0,0.0,0.0,0.0
759,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,7,0,0,0,0,0,0,0,0,0,0,37255203.23710208,0.0,121752197.76125401,0.009148542176903312,43183905.33314553,0.09562865307315016,15354728.068533175,0.009606254030118291,115309466.9199794,0.12834190232810913,115300000.0,0.0
760,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,6,5,7,1,0,0,0,0,32694901.094161935,0.0,80649599.52883263,0.03808686298460884,68184358.75233644,0.0033543845772115105,22258486.725668453,0.0,17180194.122177336,0.019326473129575247,679700000.0,0.0
761,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,1,162299943.07763958,0.1072044784217587,85656853.11957246,0.009348282945445851,34807807.5230148,0.032130138076472976,8821266.106232136,0.005416619078636994,55867396.28090021,0.005526372170852335,30700000.0,0.0
762,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,9,9,5,0,4,0,2,0,2,2,0,0.0,0.0,341226616.66060317,0.0,60031921.43603267,0.0,14198155.307797218,0.004718332654200797,59045177.09374544,0.0022234899954462544,504600000.0,0.0
763,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,3,0,0,0,32694901.094161935,0.0,63215447.30523224,0.018297084353806625,14508519.89569411,0.032130138076472976,14181896.54495994,0.0033195882245026695,81960644.81092641,0.09087350700685227,417700000.0,0.0
764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,1,0,0,0,1,0,7,0,0,1,0,100714900.1874114,0.0,73177395.32972682,0.014819939737754216,107026991.63574997,0.06823420212226053,14261651.781499248,0.0,39951595.22921928,0.006029912610892963,0.0,3958.5616548786047
765,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,1,0,1,2,0,0,0,0,0,32694901.094161935,0.0,65545364.27232528,0.020615147892397583,70601236.72737399,0.06541796298506872,7332080.219521779,0.0,28046520.489078064,0.031068213949335993,679700000.0,0.0
766,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,3,0,3,0,0,0,0,0,6,0,0,4,0,1,5,89068254.21950817,0.0,22357579.451542422,0.009305415911584094,31398797.71871161,0.0,13698584.335203856,0.0009090573370790579,77347070.81074134,0.005735489755426263,989600000.0,1424.1670011840652
767,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,7,0,0,0,1,0,0,0,0,0.0,0.0,112729385.82268319,0.04116649927153948,34221561.73832255,0.0,10372443.967440916,0.0026770133291431023,75183528.75816908,0.08365651100635754,425300000.0,0.0
768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,7,0,0,5,6,1,0,0,0,37255203.23710208,0.0,108083458.32956028,0.0,34221561.73832255,0.0,35104935.44747798,0.0,126475022.55403827,0.1417242526513918,84600000.0,0.0
769,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,2,0,3,0,0,0,3,0,0,3,1,0,0,37255203.23710208,0.0,55392662.45828866,0.0031816677537879604,50771742.04114276,0.02065783110011822,8657052.38691624,4.3347143392839456e-05,42997812.0069359,0.0072839998932685964,1253300000.0,1625.6770667254627
770,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,2,0,0,0,0,1,0,0,0,0,0,0,0,98043050.03325048,0.0,58093958.43944539,0.06727720392108866,47688650.53613719,0.059057338470694956,0.0,0.0,0.0,0.0,596800000.0,0.0
771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,7,2,7,0,1,0,187567109.76080626,0.16080671763263804,55152711.28918814,0.008291652752420723,31398797.71871161,0.0,42835394.08700434,0.0,28360157.221934754,0.003701463481890672,30700000.0,0.0
772,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,7,7,0,0,0,0,0,1,0,150374742.42916545,0.10207546448162576,81041489.03725898,0.017440194929324034,77517373.55736606,0.0,8001058.405542498,0.0048749403315746466,41923367.30969153,0.01897324724792671,30700000.0,0.0
773,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,6,3,78453877.84187987,0.0,22766812.379174955,0.02678010611465497,37963885.64463234,0.08276952578307406,14627830.108846122,0.009098656356420497,114010350.12205932,0.04071651050545564,61400000.0,0.0
774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,4,1,1,0,3,0,0,1,2,68139002.95605196,0.0,58093958.43944539,0.06727720392108866,73635495.64465328,0.0,8453407.696608048,0.0,53557815.768892445,0.0,340700000.0,0.0
775,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,2,0,0,0,53972506.18695759,0.0,61304243.56496225,0.027445626530709935,42500596.62527194,0.09410513076061267,19711136.11274604,0.007868090662163667,114462498.24401417,0.12738570397891602,115300000.0,0.0
776,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,3,0,2,0,0,0,0,0,4,8,0,1,0,0,3,8,37255203.23710208,0.0,22649888.68556567,0.0031816677537879604,81598314.14300895,0.003259302266552805,8091599.66709508,0.00013352610635158013,96323366.0524374,0.001642943750576784,874300000.0,3296.2060924340494
777,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,6,7,0,0,0,0,0,7,0,1,0,0,0,4,144075745.84278923,0.0,47911135.22223987,0.05555857807682009,37331152.12572713,0.006708769154423021,6320800.309666242,0.0,33377116.55719709,0.0,812900000.0,0.0
778,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,185318376.6420668,0.13144109105713192,45905440.30340374,0.008894244509204128,20299287.62732069,0.0,2509800.6976438537,0.0016333970382201586,57376699.38792077,0.03611073446328049,348200000.0,0.0
779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,1,0,0,0,0,0,0,159023484.95941135,0.024236612635373203,84758237.86046812,0.05422185159631407,106438749.07836863,0.18720707780031476,4875943.369615374,0.0030328854521401655,36605878.33884842,0.04071651050545564,0.0,0.0
780,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,3,0,0,0,5,1,4,0,3,0,77099991.75787257,0.0,63436892.487135954,0.018606288452562073,14581514.309247317,0.03241955978450368,30406578.084285047,0.0,30351526.042379983,0.0,327000000.0,0.0
781,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,6,2,0,0,0,7,7,1,0,0,4,0,7,0,106293784.88118687,0.0,47911135.22223987,0.020001088107655232,110009109.98310609,0.0,9695195.36216505,0.0,44193513.54513965,0.0,679700000.0,1540.5016425529257
782,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,4,3,2,1,0,0,0,3,0,0,0,7,0,0,140166707.11971238,0.0,83721931.52190953,0.0,27305901.321460303,0.006701943365232393,6833145.568744229,0.004682741129226066,44193513.54513965,0.0,348200000.0,0.0
783,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,6,0,3,0,0,0,0,3,1,0,0,0,3,0,6,112454988.58836943,0.0,22649888.68556567,0.026513897948233,59153325.49686332,0.026989256338706184,0.0,0.0,74896439.20493636,0.0,1337900000.0,0.0
784,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,4,0,3,3,0,0,0,7,1,0,0,0,53972506.18695759,0.0,108083458.32956028,0.0,29102166.227050714,0.011013751573245458,24506088.655570004,0.0015283661096183601,48383648.4888937,0.05418705323381849,205800000.0,0.0
785,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,5,99777573.15737084,0.019296806115916568,54148322.81521625,0.006689018465379117,26711620.734536424,0.02085468469159555,4005118.6888036025,0.0009456218300086428,62967163.32200457,0.0,182600000.0,1892.1483574429456
786,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,8,0,3,2,0,0,0,0,0,0,0,2,0.0,0.0,143874485.18893084,0.0,22167818.198803753,0.0,5610199.76061806,0.0033609330101792177,53536537.953169465,0.028850009490746387,1149100000.0,0.0
787,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,2,4,0,32694901.094161935,0.0,84758237.86046812,0.05422185159631407,101807174.00463262,0.15772968116438427,4875943.369615374,0.0030328854521401655,63275368.490582086,0.0,302400000.0,0.0
788,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,7,0,0,0,0,0,1,0,42291505.65437629,0.0,61187319.871352956,0.027179418364287965,48608424.27809466,0.031647768563088506,6005083.4595582085,0.003787738904496075,39773768.81910821,0.016329724999922354,625800000.0,0.0
789,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,2,0,0,1,0,0,5,99777573.15737084,0.05360223921087935,87722647.49511826,0.0,36408691.91146945,0.031068925147027127,15734693.125690024,0.006036120298428793,89403476.90583989,0.058625337281794934,61400000.0,0.0
790,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,5,0,0,1,42291505.65437629,0.0,65877537.284696,0.027445626530709935,34807807.5230148,0.032130138076472976,20632045.819512617,0.0016597941122513348,85306361.70129727,0.06690675375387709,199900000.0,0.0
791,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,7,0,0,7,95486976.46933737,0.0,22825274.225979615,0.026913210197865987,20299287.62732069,0.0,14261651.781499248,0.0,44193513.54513965,0.0,708700000.0,0.0
792,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,2,0,3,0,0,0,0,0,8,7,0,6,1,0,3,5,42291505.65437629,0.0,22532964.99195637,0.003937153467271655,83287774.23154655,0.00039741549564224315,20319063.206658736,0.0,70917961.72350763,0.0,1676900000.0,1255.5555604717288
793,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,1,1,0,4,3,0,0,0,89068254.21950817,0.0,58093958.43944539,0.06727720392108866,71328422.38660745,0.06484005739628292,19364628.02360858,0.0,0.0,0.0,473900000.0,0.0
